代码,01001,02002,03003,04004,05005,06006,07007,08008,09009,10010,11011,13012,13013,13014,13015,13016,13017,13018,14019,14020,14021,14022,15023,15024,16025,17026,17027,17028,17029,17030,18031,19032,19033,20034,21035,22036,23037,24038,25039,25040,26041,26042,26043,26044,26045,26046,26047,27048,28049,29050,29051,30052,30053,30054,30055,30056,30057,30058,31059,31060,31061,32062,32063,33064,34065,34066,34067,34068,34069,34070,35071,35072,35073,35074,36075,36076,37077,37078,37079,38080,38081,38082,38083,38084,38085,39086,39087,39088,39089,39090,39091,40092,41093,42094,43095,44096,45097,46098,47099,48100,49101,50102,51103,53104,54105,55106,56107,57108,58109,59110,60111,61112,62113,63114,65115,66116,67117,68118,70119,71120,72121,73122,74123,75124,76125,77126,78127,79128,80129,82130,83131,84132,85133,86134,87135,88136,89137,93138,90139,FU101,FU102,FU103,FU201,FU202,EX,OF
26041,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,674 ,13822 ,0 ,0 ,2126 ,397 ,0 ,475 ,1134 ,16 ,1 ,33 ,183 ,13307 ,4676 ,6774 ,57028 ,59517 ,1277 ,22943 ,623 ,5548 ,117 ,1568 ,4536 ,39350 ,21500 ,80003 ,40228 ,27669 ,245948 ,0 ,4428351 ,78339 ,486830 ,2145551 ,5105389 ,1612889 ,552085 ,1281161 ,1128033 ,39868 ,614138 ,38 ,9628 ,68296 ,182177 ,3666 ,5084 ,3143 ,7394 ,4223 ,2701 ,34342 ,2409 ,322330 ,731 ,2559 ,1349 ,3674 ,1078 ,68352 ,1894 ,1612 ,61 ,18654 ,6244 ,12813 ,1373 ,3680 ,10123 ,3463 ,31619 ,14829 ,51201 ,89459 ,6612 ,370 ,6066 ,4587 ,5 ,46606 ,278 ,15068 ,10107 ,1352 ,3779 ,15708 ,112 ,14747 ,44 ,132047 ,5871 ,256 ,2 ,8 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,4 ,9 ,0 ,0 ,76554 ,0 ,0 ,29 ,2 ,568 ,90 ,2695 ,106 ,8 ,1687 ,643 ,17391 ,12774 ,5322 ,14590 ,0 ,0 ,0 ,2 ,226 ,0 ,0 ,12702 ,0 ,0 ,0 ,0 ,138623 ,4226576 ,2568547 
26042,601566 ,31716 ,29224 ,49732 ,0 ,0 ,0 ,39 ,13 ,0 ,0 ,0 ,4181 ,0 ,0 ,0 ,717 ,9 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,986 ,0 ,0 ,0 ,0 ,44 ,88 ,0 ,6757 ,0 ,172 ,700 ,1767 ,0 ,0 ,18532 ,119057 ,684 ,879 ,4955 ,29055 ,310 ,1740 ,37 ,0 ,0 ,0 ,2791 ,0 ,2540 ,0 ,0 ,0 ,0 ,26 ,0 ,523 ,0 ,2785 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,261 ,37 ,229 ,0 ,0 ,0 ,0 ,190 ,0 ,0 ,0 ,4084 ,0 ,203 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9 ,0 ,0 ,0 ,0 ,0 ,0 ,820 ,0 ,4067 ,0 ,0 ,53 ,0 ,14 ,3 ,323 ,4 ,7 ,110 ,304 ,923 ,764 ,76673 ,2577 ,0 ,8 ,5277 ,105 ,110 ,83 ,0 ,675 ,0 ,0 ,0 ,0 ,115066 ,42183 ,49134 
26043,435242 ,13772 ,57293 ,193497 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,21 ,0 ,0 ,0 ,9 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,280 ,0 ,0 ,0 ,0 ,0 ,0 ,470342 ,0 ,88 ,1622 ,62740 ,332 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,12 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13 ,0 ,0 ,0 ,0 ,0 ,0 ,1220 ,0 ,6054 ,0 ,0 ,78 ,0 ,21 ,4 ,285 ,3 ,11 ,163 ,453 ,1375 ,1138 ,114150 ,3837 ,0 ,12 ,7856 ,157 ,163 ,124 ,0 ,1004 ,0 ,0 ,0 ,0 ,17851 ,453812 ,222970 
26044,0 ,0 ,0 ,0 ,0 ,0 ,0 ,62 ,0 ,0 ,0 ,10 ,169 ,12 ,0 ,223 ,14 ,17 ,0 ,148 ,9 ,209 ,3855 ,301 ,0 ,1305384 ,20532 ,77102 ,150206 ,74364 ,27204 ,53674 ,18184 ,100478 ,45820 ,49528 ,212212 ,63185 ,1035 ,0 ,25182 ,0 ,115 ,612414 ,9068 ,70031 ,3773 ,13871 ,5437 ,82027 ,207246 ,790 ,5320 ,7708 ,44295 ,7058 ,7765 ,72 ,10410 ,38 ,0 ,1 ,21557 ,321272 ,3496 ,6756 ,12481 ,33568 ,3233 ,8839 ,10569 ,6618 ,3632 ,20835 ,31670 ,49589 ,503 ,51101 ,16522 ,6476 ,2579 ,77828 ,832 ,44466 ,66240 ,20833 ,16946 ,816 ,483 ,14675 ,455 ,9644 ,23933 ,75 ,7042 ,316 ,2 ,181 ,419733 ,15259 ,9718 ,104457 ,64 ,307 ,534 ,5574 ,17 ,0 ,4 ,0 ,351 ,10 ,0 ,1396 ,0 ,134534 ,0 ,0 ,181 ,3 ,487 ,92 ,336 ,60 ,12 ,2911 ,1592 ,30562 ,22591 ,126926 ,13884 ,1 ,13 ,8729 ,183 ,558 ,153 ,0 ,1116 ,361052 ,279682 ,0 ,0 ,77905 ,632189 ,358548 
26045,0 ,0 ,0 ,0 ,0 ,0 ,0 ,100 ,0 ,573 ,0 ,0 ,0 ,0 ,0 ,152 ,1 ,0 ,0 ,0 ,9 ,583 ,7 ,254732 ,0 ,661400 ,314 ,0 ,747 ,344972 ,2460 ,33999 ,605283 ,15316 ,220206 ,211692 ,35945 ,508951 ,6749 ,0 ,1836 ,0 ,641 ,324263 ,3870072 ,94821 ,37198 ,38389 ,11141229 ,865320 ,8273097 ,6 ,799 ,15000 ,27543 ,11036 ,3543 ,28863 ,7583 ,3507 ,0 ,1826 ,6313 ,165804 ,102 ,1087 ,11570 ,91572 ,13498 ,62539 ,133 ,2107 ,11862 ,59851 ,2297 ,235376 ,1376 ,4215 ,29949 ,31980 ,63680 ,145075 ,33352 ,327809 ,151955 ,29053 ,24636 ,9680 ,20910 ,15822 ,9243 ,114109 ,137017 ,227481 ,524 ,1515 ,0 ,5 ,0 ,6 ,0 ,0 ,1 ,93 ,13041 ,0 ,13 ,0 ,2 ,0 ,27 ,9 ,0 ,1739 ,0 ,12512 ,0 ,17 ,83 ,0 ,47 ,11 ,2201 ,88 ,11 ,302 ,521 ,2842 ,2220 ,117943 ,4435 ,0 ,12 ,8118 ,162 ,187 ,139 ,0 ,1038 ,0 ,0 ,0 ,0 ,153179 ,833752 ,758928 
26046,0 ,0 ,0 ,0 ,0 ,0 ,0 ,672 ,15453 ,52805 ,0 ,13 ,47 ,2161 ,0 ,14 ,200 ,375 ,44 ,3 ,17 ,8621 ,6372 ,3627 ,31261 ,507628 ,28300 ,82913 ,102746 ,158284 ,19511 ,244170 ,153158 ,102874 ,8592 ,251344 ,50118 ,33452 ,113204 ,0 ,75076 ,1083 ,29861 ,196798 ,212021 ,1917145 ,180974 ,90395 ,291296 ,741154 ,733420 ,29857 ,433633 ,33485 ,40247 ,14371 ,10431 ,1008 ,4488 ,63702 ,0 ,9573 ,4930 ,188878 ,8387 ,2348 ,2380 ,2529 ,71464 ,45930 ,4419 ,6680 ,2455 ,31361 ,11922 ,76948 ,262 ,13749 ,12202 ,25607 ,508316 ,10686 ,4435 ,129049 ,17714 ,12015 ,16882 ,5275 ,8994 ,34402 ,161 ,6776 ,41073 ,5238 ,812 ,7052 ,87 ,36326 ,16489 ,631890 ,434 ,36220 ,40 ,185 ,223 ,50 ,7 ,0 ,61 ,47 ,0 ,3171 ,3275 ,376 ,286458 ,438881 ,0 ,941 ,921 ,291 ,1885 ,90389 ,315 ,391 ,634 ,9338 ,3880 ,98664 ,72060 ,4350 ,38575 ,0 ,24 ,742 ,20 ,1326 ,229 ,0 ,9795 ,0 ,0 ,0 ,0 ,152643 ,734259 ,1541604 
26047,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13 ,0 ,4 ,9 ,317 ,0 ,310 ,73 ,351 ,1117 ,104 ,9 ,3401 ,5311 ,18472 ,195381 ,923 ,62 ,118 ,20 ,68 ,873 ,9690 ,78 ,192 ,190 ,366 ,34 ,657 ,1 ,0 ,4 ,0 ,8 ,255 ,28 ,7139 ,282390 ,277 ,72 ,64 ,2614 ,6 ,5 ,328 ,44 ,70 ,2 ,1 ,0 ,72 ,1 ,47 ,771 ,14461 ,2111 ,574 ,13 ,158 ,103 ,2865 ,22 ,1320 ,6 ,6212 ,2224 ,915 ,16 ,282 ,119 ,979 ,767 ,245 ,629 ,212 ,198 ,1184 ,2632 ,176 ,0 ,571 ,7 ,1115 ,67 ,22 ,0 ,36 ,1461 ,1409 ,43 ,1443 ,207 ,6 ,49 ,73 ,17 ,3 ,19 ,0 ,8 ,1 ,1285 ,9229 ,11866 ,1253 ,8 ,29201 ,0 ,1080 ,255 ,4 ,192 ,21 ,672 ,30 ,13 ,620 ,598 ,6342 ,4691 ,102681 ,5240 ,0 ,24 ,7065 ,143 ,220 ,114 ,4 ,1527 ,221368 ,1043164 ,0 ,0 ,169625 ,428320 ,1941145 
27048,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14472 ,0 ,0 ,272 ,1510 ,8876 ,0 ,0 ,0 ,30855 ,1424 ,18 ,0 ,0 ,163 ,0 ,0 ,1186 ,3 ,13 ,0 ,0 ,0 ,1 ,25 ,6 ,45 ,0 ,3808 ,0 ,22 ,25729 ,574 ,10882 ,3465 ,2357258 ,561 ,6038 ,1635 ,0 ,0 ,0 ,1 ,10 ,0 ,0 ,0 ,0 ,0 ,55 ,1 ,149 ,5 ,0 ,0 ,4 ,0 ,0 ,4 ,1 ,0 ,10088 ,1 ,34 ,0 ,0 ,730 ,689 ,0 ,1593 ,11 ,23 ,2 ,0 ,76 ,22 ,0 ,3 ,0 ,2852 ,0 ,0 ,0 ,1 ,0 ,98 ,0 ,0 ,0 ,0 ,18905 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,220 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3231 ,3601661 ,5802 ,0 ,0 ,0 ,0 ,0 ,4631 ,4021 ,515705 ,2196632 ,0 ,0 ,207174 ,1323564 ,2713081 
28049,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,5036696 ,173693 ,183748 ,3897318 ,1260748 ,670606 ,141954 ,17855 ,7912 ,31902 ,17611 ,0 ,138088 ,0 ,0 ,0 ,0 ,0 ,0 ,6683 ,0 ,0 ,90218 ,3171368 ,0 ,36258 ,0 ,0 ,0 ,7107 ,0 ,136 ,0 ,0 ,5 ,0 ,0 ,0 ,72055 ,2 ,0 ,0 ,0 ,0 ,6 ,0 ,9 ,0 ,15053 ,0 ,786 ,0 ,0 ,0 ,46936 ,0 ,0 ,54 ,2099 ,128 ,0 ,0 ,0 ,0 ,0 ,1052 ,27 ,102751 ,0 ,0 ,0 ,0 ,0 ,0 ,4 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,117391 ,249935 ,10924599 
29050,0 ,0 ,0 ,0 ,0 ,4 ,0 ,68 ,493 ,7918 ,0 ,107 ,260 ,164 ,58 ,402 ,415 ,480 ,30 ,46 ,10 ,1838 ,2899 ,1033 ,113 ,18201 ,1696 ,8002 ,3627 ,10028 ,13044 ,388895 ,337301 ,52965 ,52350 ,27203 ,25439 ,86816 ,666 ,633 ,10705 ,6666 ,3109 ,5333 ,6731 ,9376 ,3920 ,6349 ,11784 ,1447564 ,770541 ,11271 ,17942 ,17572 ,18397 ,8606 ,8382 ,5169 ,18912 ,12620 ,6575 ,2014 ,1296 ,165441 ,4773 ,8609 ,31045 ,31640 ,7123 ,65997 ,10215 ,7546 ,29569 ,64011 ,270048 ,118581 ,10557 ,8177 ,156190 ,23330 ,13626 ,42869 ,3859 ,32187 ,19805 ,3098 ,8965 ,3359 ,3221 ,8492 ,2267 ,24885 ,18189 ,53 ,5383 ,4042 ,211 ,303 ,9131 ,150920 ,5889 ,1159 ,140 ,103 ,62318 ,53 ,15 ,0 ,241 ,5 ,437 ,5 ,0 ,722 ,0 ,0 ,0 ,0 ,173 ,205 ,194 ,0 ,976 ,324 ,0 ,257 ,432 ,4576 ,188726 ,88 ,6 ,0 ,9 ,0 ,0 ,272 ,22 ,0 ,0 ,0 ,0 ,0 ,0 ,267761 ,4354522 ,3111027 
29051,153356 ,7638 ,35026 ,59608 ,0 ,8 ,0 ,12 ,105 ,11079 ,0 ,12454 ,29664 ,31804 ,31964 ,135202 ,67211 ,133293 ,54160 ,32198 ,26391 ,138728 ,107319 ,334199 ,2214 ,96864 ,14812 ,26261 ,31077 ,145815 ,114883 ,412310 ,622463 ,292816 ,306971 ,139429 ,856366 ,923013 ,4814 ,586 ,78800 ,51121 ,47456 ,64373 ,96720 ,104813 ,137650 ,106603 ,167988 ,1970270 ,5128588 ,44140 ,22249 ,23444 ,86785 ,14355 ,90278 ,19414 ,2398 ,5381 ,245 ,11557 ,14078 ,591704 ,8394 ,17498 ,10935 ,173952 ,31448 ,205394 ,36492 ,51702 ,64253 ,358540 ,287054 ,378295 ,11064 ,97485 ,157419 ,115084 ,373249 ,195559 ,98003 ,544612 ,154114 ,81503 ,42066 ,47573 ,62098 ,96782 ,31318 ,165136 ,459688 ,54490 ,3030 ,624 ,1354 ,11384 ,965226 ,153081 ,36307 ,19492 ,36310 ,116 ,424 ,1135 ,17 ,0 ,10 ,1848 ,9527 ,21604 ,21224 ,2274 ,7 ,1547 ,0 ,153 ,505 ,71 ,9634 ,853 ,111 ,5395 ,102 ,7611 ,5475 ,14237 ,4801 ,349 ,16 ,3 ,6 ,121 ,38 ,605 ,37 ,0 ,0 ,0 ,643537 ,0 ,0 ,154144 ,4425774 ,4360524 
30052,4908 ,0 ,1017 ,3723 ,0 ,0 ,0 ,2 ,318 ,1379 ,0 ,0 ,21 ,4 ,0 ,28 ,2 ,33 ,22 ,1 ,0 ,23 ,84 ,6 ,45 ,17 ,0 ,117 ,102 ,1236 ,310 ,97 ,135 ,6462 ,256 ,146 ,0 ,222 ,43 ,0 ,3354 ,951 ,2535 ,2760 ,2280 ,103 ,2614 ,147 ,350 ,11648 ,17273 ,842413 ,799294 ,52452 ,1735 ,2865 ,3 ,48 ,1115 ,42 ,17058 ,1570 ,4 ,1458 ,30 ,10 ,158 ,61 ,0 ,82 ,32 ,747 ,3 ,238 ,2 ,953 ,0 ,7 ,8 ,6 ,68 ,15 ,2 ,39 ,243 ,0 ,0 ,0 ,0 ,8 ,1 ,109 ,2 ,93 ,2 ,6962 ,0 ,64 ,325065 ,1554761 ,259939 ,207749 ,1 ,86 ,9 ,117 ,1 ,0 ,279 ,0 ,552 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,77 ,0 ,4 ,4 ,0 ,11 ,1 ,0 ,2 ,1 ,0 ,0 ,0 ,111 ,0 ,6 ,55 ,0 ,0 ,357294 ,220504 ,0 ,0 ,127857 ,55709 ,63602 
30053,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,20 ,0 ,6 ,4 ,0 ,0 ,5 ,0 ,0 ,0 ,1412 ,0 ,44 ,345 ,286 ,0 ,0 ,1 ,13387 ,764 ,48 ,0 ,230 ,1 ,0 ,1402 ,1114 ,0 ,2442 ,0 ,660 ,360 ,7 ,2 ,0 ,4051 ,19339 ,377493 ,10720 ,568 ,129 ,28 ,0 ,617 ,33 ,0 ,197 ,577 ,6225 ,1 ,0 ,672 ,63 ,0 ,0 ,125 ,6023 ,0 ,113 ,188 ,10 ,0 ,1 ,0 ,291 ,106 ,0 ,0 ,0 ,18 ,0 ,3123 ,765 ,0 ,0 ,0 ,384 ,0 ,41 ,73 ,655 ,0 ,803 ,8978224 ,514666 ,15948 ,251047 ,124 ,88 ,2635 ,31 ,0 ,0 ,0 ,26 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,4 ,0 ,37 ,0 ,0 ,12 ,67 ,219 ,38 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,561006 ,32987 ,70877 
30054,14507 ,0 ,3003 ,11003 ,0 ,0 ,0 ,77 ,0 ,2211 ,0 ,0 ,0 ,16 ,0 ,25 ,5 ,4 ,8 ,7 ,0 ,1 ,39 ,0 ,0 ,84 ,0 ,0 ,60 ,102 ,430 ,344 ,26 ,139 ,156 ,1847 ,0 ,1520 ,227 ,0 ,1533 ,0 ,0 ,2095 ,39 ,1128 ,0 ,294 ,212 ,0 ,6888 ,10200 ,210719 ,329506 ,9385 ,6343 ,1969 ,0 ,14647 ,1205 ,0 ,2257 ,5880 ,2235 ,206 ,281 ,187 ,242 ,0 ,3940 ,0 ,67 ,3 ,132 ,85 ,698 ,0 ,421 ,12 ,604 ,0 ,191 ,0 ,870 ,2439 ,32 ,587 ,3 ,0 ,5 ,0 ,2230 ,119 ,0 ,184 ,143 ,0 ,7 ,2586996 ,558994 ,86894 ,164667 ,68 ,427 ,0 ,0 ,0 ,0 ,113 ,0 ,715 ,7 ,5 ,46 ,0 ,0 ,0 ,0 ,49 ,0 ,14 ,0 ,30 ,1 ,26 ,80 ,49 ,5 ,0 ,6 ,108 ,3 ,0 ,0 ,0 ,0 ,17 ,0 ,0 ,0 ,0 ,0 ,0 ,227974 ,66472 ,155979 
30055,0 ,0 ,0 ,0 ,0 ,2 ,0 ,11 ,9 ,1 ,0 ,370 ,1301 ,1042 ,898 ,4484 ,2187 ,4713 ,9982 ,3842 ,6537 ,30128 ,170251 ,147979 ,0 ,1859 ,64 ,105 ,253 ,18566 ,44 ,8 ,139 ,10367 ,189416 ,459 ,7629 ,190672 ,447 ,27 ,6682 ,353 ,2294 ,2571 ,5588 ,29733 ,76920 ,76396 ,807975 ,37438 ,57989 ,22034 ,59118 ,65543 ,1184820 ,36696 ,83000 ,22000 ,4345 ,1032 ,1165 ,1044 ,23233 ,589886 ,33658 ,33473 ,21721 ,25185 ,29708 ,235896 ,671 ,623 ,1399 ,91665 ,42533 ,65026 ,1531 ,4068 ,4012 ,61907 ,180397 ,285277 ,58587 ,240651 ,590737 ,4859 ,8121 ,5063 ,21165 ,441794 ,1201 ,331313 ,17346 ,25758 ,211 ,19 ,2 ,13 ,540743 ,5610 ,9489 ,382331 ,15 ,48 ,764 ,112 ,4 ,0 ,0 ,0 ,584 ,2755 ,642 ,1 ,40 ,0 ,0 ,0 ,1208 ,0 ,6 ,1331 ,483 ,52 ,22 ,143 ,3 ,29 ,0 ,13908 ,2 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,33253 ,118804 ,218621 ,0 ,0 ,31785 ,877261 ,1096311 
30056,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,510 ,0 ,5 ,18 ,13 ,1 ,46 ,29 ,73 ,4 ,2 ,2 ,6 ,5180 ,5660 ,0 ,0 ,0 ,0 ,3 ,3 ,0 ,25 ,0 ,0 ,1774 ,0 ,0 ,0 ,2 ,0 ,10478 ,14624 ,1976 ,336 ,7119 ,22670 ,11948 ,803 ,876 ,0 ,1938 ,853 ,96 ,388 ,118317 ,149304 ,1275 ,38 ,10 ,8 ,3 ,0 ,218 ,5389 ,917 ,972 ,562 ,5953 ,0 ,2411 ,0 ,0 ,14 ,18032 ,5 ,8 ,343 ,472 ,2156 ,0 ,9317 ,0 ,2 ,21567 ,0 ,0 ,14681 ,0 ,550 ,12528 ,578 ,1024 ,74 ,0 ,37 ,0 ,0 ,0 ,18124 ,190 ,0 ,27951 ,0 ,15 ,0 ,3 ,0 ,0 ,0 ,0 ,0 ,6483 ,2615 ,209 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,86 ,0 ,0 ,0 ,7 ,10 ,0 ,51 ,0 ,24 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,87097 ,177583 ,0 ,0 ,8872 ,70284 ,143992 
30057,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,21 ,0 ,0 ,0 ,519 ,10 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,8 ,0 ,0 ,0 ,12 ,143 ,0 ,8305 ,1655 ,57 ,9889 ,0 ,5656 ,4 ,0 ,413 ,2100 ,632 ,0 ,7171 ,1549 ,0 ,4315 ,129 ,7330 ,5722 ,117 ,2468 ,26798 ,596 ,5750 ,2 ,27827 ,94184 ,4376 ,136635 ,0 ,78601 ,47018 ,5391 ,18525 ,34119 ,41816 ,12156 ,9 ,1762 ,5066 ,0 ,2690 ,1142 ,2737 ,39 ,1966 ,25 ,60143 ,0 ,1912 ,45 ,8504 ,4192 ,14060 ,431 ,45092 ,1278 ,0 ,25 ,0 ,0 ,9540 ,0 ,103 ,868 ,6 ,1764 ,187 ,214 ,0 ,60636 ,0 ,967 ,102 ,0 ,15 ,0 ,0 ,0 ,0 ,0 ,0 ,499 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,399 ,0 ,11 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9023 ,31555 ,499422 
30058,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11084 ,0 ,0 ,0 ,0 ,0 ,14 ,2 ,0 ,0 ,0 ,0 ,80 ,4 ,0 ,3149 ,37 ,3 ,0 ,0 ,58 ,8 ,49 ,41230 ,2962 ,692 ,22 ,45 ,13599 ,10 ,0 ,429 ,9 ,0 ,4423 ,7746 ,32502 ,0 ,79 ,78 ,12851 ,16275 ,0 ,19196 ,35254 ,40630 ,1358 ,3693 ,95782 ,12889 ,14578 ,482 ,3266 ,4720 ,12924 ,5167 ,652 ,31 ,1318 ,1519 ,17287 ,1010 ,1446 ,212 ,1984 ,295 ,2901 ,0 ,315 ,789 ,1004 ,3634 ,465 ,5193 ,8647 ,757 ,601 ,0 ,8 ,262 ,832 ,0 ,913 ,975 ,31 ,0 ,461 ,0 ,0 ,2836 ,8800 ,4692 ,1260 ,1 ,1 ,0 ,0 ,4 ,0 ,0 ,0 ,2733 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1146 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,64397 ,96807 ,0 ,0 ,-434 ,83123 ,193999 
31059,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,152 ,1574 ,0 ,0 ,14 ,0 ,0 ,394 ,12 ,0 ,0 ,1 ,9 ,211 ,125 ,19 ,0 ,1830 ,425 ,524 ,539 ,20289 ,0 ,15878 ,1397 ,678 ,160778 ,2 ,13045 ,113157 ,4 ,0 ,8 ,0 ,1768 ,7985 ,5519 ,0 ,0 ,483 ,1507 ,64491 ,23766 ,0 ,9638 ,3592 ,31668 ,4144 ,0 ,12790 ,1157536 ,846904 ,0 ,7232 ,976 ,893423 ,80063 ,338897 ,180841 ,738663 ,23973 ,333369 ,144209 ,360704 ,15219 ,351581 ,40984 ,655299 ,5993 ,40135 ,171782 ,111868 ,89011 ,1585 ,8228 ,30711 ,56327 ,440 ,2 ,1482 ,2493 ,36129 ,17230 ,36212 ,12304 ,349 ,15649 ,69 ,0 ,705 ,0 ,700 ,0 ,0 ,79 ,302 ,2 ,29 ,0 ,0 ,9 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,0 ,0 ,1 ,0 ,5 ,0 ,0 ,3121 ,1 ,16 ,1 ,0 ,0 ,16 ,16 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1550 ,9276 ,497796 
31060,0 ,0 ,0 ,0 ,0 ,0 ,0 ,639 ,666 ,6309 ,0 ,10 ,172 ,382 ,0 ,578 ,440 ,132 ,0 ,856 ,1230 ,9692 ,381 ,20 ,1433 ,74998 ,863 ,2660 ,3872 ,83288 ,3469 ,16018 ,6958 ,16195 ,320650 ,17395 ,5747 ,437705 ,1065 ,0 ,7175 ,1982 ,945 ,4616 ,4544 ,6407 ,620 ,11239 ,6007 ,170636 ,31305 ,21709 ,473166 ,13701 ,22655 ,2465 ,1432 ,19650 ,105056 ,9422743 ,0 ,23175 ,7707 ,8439394 ,483868 ,758917 ,934491 ,833457 ,222251 ,4387390 ,466967 ,739988 ,281964 ,1902607 ,759074 ,1272761 ,98337 ,1368039 ,280740 ,384604 ,184833 ,79013 ,9074 ,788662 ,165733 ,29508 ,236050 ,25507 ,50857 ,42261 ,20909 ,141341 ,121435 ,168 ,306605 ,12149 ,3136 ,290 ,13723143 ,4104931 ,1845839 ,906450 ,2 ,4449 ,4210 ,4035 ,0 ,0 ,706 ,3 ,274 ,94 ,26 ,5 ,0 ,0 ,0 ,0 ,20 ,5 ,7 ,55 ,51457 ,228 ,0 ,147 ,390 ,198 ,0 ,5 ,7 ,0 ,0 ,0 ,2 ,8 ,68 ,0 ,0 ,167182 ,0 ,0 ,0 ,-2117336 ,1898638 ,1434180 
31061,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,214 ,0 ,0 ,0 ,0 ,0 ,0 ,109 ,0 ,0 ,0 ,0 ,526 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,17589 ,0 ,0 ,613 ,0 ,0 ,0 ,0 ,0 ,0 ,19 ,0 ,0 ,3 ,0 ,0 ,0 ,339 ,0 ,0 ,0 ,862027 ,973084 ,282659 ,37767 ,4323 ,14538 ,1080 ,13 ,0 ,17926 ,0 ,10748 ,10321 ,10034 ,6155 ,41826 ,0 ,735 ,1064 ,1603 ,1048 ,1488 ,3948 ,0 ,15163 ,2 ,174 ,88 ,3711 ,0 ,0 ,8141 ,0 ,0 ,0 ,11505 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,100 ,0 ,0 ,0 ,0 ,0 ,0 ,44 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-2696 ,7636 ,244485 
